Age,Site,Population,Diagnosis.Count,Diagnosis.Rate,Diagnosis.Lower,Diagnosis.Upper,Death.Count,Death.Rate,Death.Lower,Death.Upper
70-74,C51.8-Overlapping lesion of vulva,2964507,0,0,0,1e-6,0,0,0,0
70-74,"C51.9-Vulva, NOS",2964507,0,0,0,1e-6,0,0,0,0
70-74,"C52.9-Vagina, NOS",2964507,0,0,0,1e-6,0,0,0,0
70-74,C53.0-Endocervix,2964507,0,0,0,1e-6,0,0,0,0
70-74,C53.1-Exocervix,2964507,0,0,0,1e-6,0,0,0,0
70-74,C53.8-Overlapping lesion of cervix uteri,2964507,0,0,0,1e-6,0,0,0,0
70-74,C53.9-Cervix uteri,2964507,0,0,0,1e-6,0,0,0,0
70-74,C54.0-Isthmus uteri,2964507,0,0,0,1e-6,0,0,0,0
70-74,C54.1-Endometrium,2964507,0,0,0,1e-6,0,0,0,0
70-74,C54.2-Myometrium,2964507,0,0,0,1e-6,0,0,0,0
70-74,C54.3-Fundus uteri,2964507,0,0,0,1e-6,0,0,0,0
70-74,C54.8-Overlapping lesion of corpus uteri,2964507,0,0,0,1e-6,0,0,0,0
70-74,C54.9-Corpus uteri,2964507,0,0,0,1e-6,0,0,0,0
70-74,"C55.9-Uterus, NOS",2964507,0,0,0,1e-6,0,0,0,0
70-74,C56.9-Ovary,2964507,0,0,0,1e-6,0,0,0,0
70-74,C57.0-Fallopian tube,2964507,0,0,0,1e-6,0,0,0,0
70-74,C57.1-Broad ligament,2964507,0,0,0,1e-6,0,0,0,0
70-74,C57.2-Round ligament,2964507,0,0,0,1e-6,0,0,0,0
70-74,C57.3-Parametrium,2964507,0,0,0,1e-6,0,0,0,0
70-74,C57.4-Uterine adnexa,2964507,0,0,0,1e-6,0,0,0,0
70-74,C57.7-Other specified parts of female genital organs,2964507,0,0,0,1e-6,0,0,0,0
70-74,C57.8-Overlapping lesion of female genital organs,2964507,0,0,0,1e-6,0,0,0,0
70-74,"C57.9-Female genital tract, NOS",2964507,0,0,0,1e-6,0,0,0,0
70-74,C58.9-Placenta,2964507,0,0,0,1e-6,0,0,0,0
70-74,C60.0-Prepuce,2964507,15,5e-6,3e-6,8e-6,10,3.3732421613441966e-6,0,0
70-74,C60.1-Glans penis,2964507,43,1.5e-5,1e-5,2e-5,32,1.0794374916301428e-5,0,0
70-74,C60.2-Body of penis,2964507,6,2e-6,1e-6,4e-6,3,1.011972648403259e-6,0,0
70-74,C60.8-Overlapping lesion of penis,2964507,4,1e-6,0,3e-6,3,1.011972648403259e-6,0,0
70-74,"C60.9-Penis, NOS",2964507,58,2e-5,1.5e-5,2.5e-5,39,1.3155644429242366e-5,0,0
70-74,C61.9-Prostate gland,2964507,31970,0.010784,0.010665999999999998,0.010903,18738,0.006320781161926755,0.006127180662417057,0.006354113279543614
70-74,C62.0-Undescended testis,2964507,1,0,0,2e-6,1,3.3732421613441963e-7,0,0
70-74,C62.1-Descended testis,2964507,28,9e-6,6e-6,1.4e-5,21,7.083808538822813e-6,0,0
70-74,"C62.9-Testis, NOS",2964507,29,1e-5,7e-6,1.4e-5,24,8.095781187226072e-6,0,0
70-74,C63.0-Epididymis,2964507,3,1e-6,0,3e-6,2,6.746484322688393e-7,0,0
70-74,C63.1-Spermatic cord,2964507,8,3e-6,1e-6,5e-6,5,1.6866210806720983e-6,0,0
70-74,"C63.2-Scrotum, NOS",2964507,26,9e-6,6e-6,1.3000000000000001e-5,18,6.071835890419554e-6,0,0
70-74,C63.7-Other specified parts of male genital organs,2964507,2,1e-6,0,2e-6,1,3.3732421613441963e-7,0,0
70-74,C63.8-Overlapping lesion of male genital organs,2964507,2,1e-6,0,2e-6,2,6.746484322688393e-7,0,0
70-74,"C63.9-Male genital organs, NOS",2964507,1,0,0,2e-6,1,3.3732421613441963e-7,0,0
70-74,"C64.9-Kidney, NOS",2964507,2192,7.390000000000001e-4,7.090000000000001e-4,7.71e-4,1522,5.134074569565867e-4,4.538652342531153e-4,4.538652342531153e-4
70-74,C65.9-Renal pelvis,2964507,206,6.900000000000001e-5,6e-5,8e-5,140,4.722539025881875e-5,0,0
70-74,C66.9-Ureter,2964507,124,4.2000000000000004e-5,3.5e-5,5e-5,90,3.035917945209777e-5,0,0
70-74,C67.0-Trigone of bladder,2964507,345,1.16e-4,1.0400000000000001e-4,1.29e-4,256,8.635499933041142e-5,0,0
70-74,C67.1-Dome of bladder,2964507,233,7.900000000000001e-5,6.900000000000001e-5,8.900000000000001e-5,171,5.768244095898576e-5,0,0
70-74,C67.2-Lateral wall of bladder,2964507,1079,3.64e-4,3.43e-4,3.86e-4,737,2.486079472910673e-4,2.2693261712655765e-4,2.2693261712655765e-4
70-74,C67.3-Anterior wall of bladder,2964507,102,3.4e-5,2.8e-5,4.2000000000000004e-5,68,2.2938046697140535e-5,0,0
70-74,C67.4-Posterior wall of bladder,2964507,583,1.97e-4,1.81e-4,2.13e-4,405,1.3661630753443997e-4,2.2693261712655765e-4,2.2693261712655765e-4
70-74,C67.5-Bladder neck,2964507,204,6.900000000000001e-5,6e-5,7.900000000000001e-5,142,4.790003869108759e-5,0,0
70-74,C67.6-Ureteric orifice,2964507,233,7.900000000000001e-5,6.900000000000001e-5,8.900000000000001e-5,150,5.059863242016295e-5,0,0
70-74,C67.7-Urachus,2964507,6,2e-6,1e-6,4e-6,4,1.3492968645376785e-6,0,0
70-74,C67.8-Overlapping lesion of bladder,2964507,738,2.49e-4,2.31e-4,2.68e-4,580,1.956480453579634e-4,2.2693261712655765e-4,2.2693261712655765e-4
70-74,"C67.9-Bladder, NOS",2964507,2364,7.970000000000001e-4,7.66e-4,8.3e-4,1647,0.00055557298397338915,4.538652342531153e-4,0.00068079785137967295
70-74,C68.0-Urethra,2964507,60,2e-5,1.5e-5,2.6000000000000002e-5,50,1.6866210806720984e-5,0,0
70-74,C68.1-Paraurethral gland,2964507,0,0,0,1e-6,0,0,0,0
70-74,C68.8-Overlapping lesion of urinary organs,2964507,3,1e-6,0,3e-6,2,6.746484322688393e-7,0,0
70-74,"C68.9-Urinary system, NOS",2964507,11,4e-6,2e-6,7e-6,7,2.3612695129409377e-6,0,0
70-74,C69.0-Conjunctiva,2964507,30,1e-5,7e-6,1.4e-5,22,7.421132754957232e-6,0,0
70-74,"C69.1-Cornea, NOS",2964507,4,1e-6,0,3e-6,2,6.746484322688393e-7,0,0
70-74,C69.2-Retina,2964507,0,0,0,1e-6,0,0,0,0
70-74,C69.3-Choroid,2964507,49,1.7e-5,1.2e-5,2.2000000000000003e-5,37,1.2480995996973528e-5,0,0
70-74,C69.4-Ciliary body,2964507,8,3e-6,1e-6,5e-6,5,1.6866210806720983e-6,0,0
70-74,C69.5-Lacrimal gland,2964507,10,3e-6,2e-6,6e-6,7,2.3612695129409377e-6,0,0
70-74,"C69.6-Orbit, NOS",2964507,19,6e-6,4e-6,1e-5,16,5.397187458150714e-6,0,0
70-74,C69.8-Overlapping lesion of eye and adnexa,2964507,2,1e-6,0,2e-6,2,6.746484322688393e-7,0,0
70-74,"C69.9-Eye, NOS",2964507,5,2e-6,1e-6,4e-6,5,1.6866210806720983e-6,0,0
70-74,C70.0-Cerebral meninges,2964507,18,6e-6,4e-6,1e-5,12,4.047890593613036e-6,0,0
70-74,C70.1-Spinal meninges,2964507,0,0,0,1e-6,0,0,0,0
70-74,"C70.9-Meninges, NOS",2964507,3,1e-6,0,3e-6,2,6.746484322688393e-7,0,0
70-74,C71.0-Cerebrum,2964507,38,1.3000000000000001e-5,9e-6,1.8e-5,34,1.1469023348570268e-5,0,0
70-74,C71.1-Frontal lobe,2964507,151,5.1e-5,4.2999999999999995e-5,6e-5,139,4.688806604268433e-5,0,0
70-74,C71.2-Temporal lobe,2964507,173,5.8e-5,5e-5,6.8e-5,157,5.2959901933103885e-5,0,0
70-74,C71.3-Parietal lobe,2964507,116,3.9e-5,3.2e-5,4.7000000000000004e-5,106,3.575636691024848e-5,0,0
70-74,C71.4-Occipital lobe,2964507,43,1.5e-5,1e-5,2e-5,41,1.3830292861511205e-5,0,0
70-74,"C71.5-Ventricle, NOS",2964507,5,2e-6,1e-6,4e-6,5,1.6866210806720983e-6,0,0
70-74,"C71.6-Cerebellum, NOS",2964507,15,5e-6,3e-6,8e-6,13,4.3852148097474555e-6,0,0
70-74,C71.7-Brain stem,2964507,8,3e-6,1e-6,5e-6,6,2.023945296806518e-6,0,0
70-74,C71.8-Overlapping lesion of brain,2964507,138,4.7000000000000004e-5,3.9e-5,5.5e-5,127,4.28401754490713e-5,0,0
70-74,"C71.9-Brain, NOS",2964507,88,3e-5,2.4e-5,3.7000000000000005e-5,80,2.6985937290753573e-5,0,0
70-74,C72.0-Spinal cord,2964507,11,4e-6,2e-6,7e-6,10,3.3732421613441966e-6,0,0
70-74,C72.1-Cauda equina,2964507,0,0,0,1e-6,0,0,0,0
70-74,C72.2-Olfactory nerve,2964507,0,0,0,1e-6,0,0,0,0
70-74,C72.3-Optic nerve,2964507,0,0,0,1e-6,0,0,0,0
70-74,C72.4-Acoustic nerve,2964507,0,0,0,1e-6,0,0,0,0
70-74,"C72.5-Cranial nerve, NOS",2964507,0,0,0,1e-6,0,0,0,0
70-74,C72.8-Overlapping lesion of brain & CNS,2964507,0,0,0,1e-6,0,0,0,0
70-74,"C72.9-Nervous system, NOS",2964507,9,3e-6,1e-6,6e-6,7,2.3612695129409377e-6,0,0
70-74,C73.9-Thyroid gland,2964507,331,1.12e-4,1e-4,1.24e-4,220,7.421132754957233e-5,0,0
70-74,C74.0-Cortex of adrenal gland,2964507,5,2e-6,1e-6,4e-6,5,1.6866210806720983e-6,0,0
70-74,C74.1-Medulla of adrenal gland,2964507,0,0,0,1e-6,0,0,0,0
70-74,"C74.9-Adrenal gland, NOS",2964507,21,7e-6,4e-6,1.1000000000000001e-5,17,5.734511674285134e-6,0,0
70-74,C75.0-Parathyroid gland,2964507,3,1e-6,0,3e-6,2,6.746484322688393e-7,0,0
70-74,C75.1-Pituitary gland,2964507,3,1e-6,0,3e-6,3,1.011972648403259e-6,0,0
70-74,C75.2-Craniopharyngeal duct,2964507,0,0,0,1e-6,0,0,0,0
70-74,C75.3-Pineal gland,2964507,0,0,0,1e-6,0,0,0,0
70-74,C75.4-Carotid body,2964507,0,0,0,1e-6,0,0,0,0
70-74,C75.5-Aortic body & other paraganglia,2964507,0,0,0,1e-6,0,0,0,0
70-74,C75.8-Overlapping lesion of endocrine glands,2964507,0,0,0,1e-6,NA,NA,NA,NA
70-74,"C75.9-Endocrine gland, NOS",2964507,0,0,0,1e-6,0,0,0,0
70-74,"C76.0-Head, face or neck, NOS",2964507,27,9e-6,6e-6,1.3000000000000001e-5,24,8.095781187226072e-6,0,0
70-74,"C76.1-Thorax, NOS",2964507,1,0,0,2e-6,1,3.3732421613441963e-7,0,0
70-74,"C76.2-Abdomen, NOS",2964507,10,3e-6,2e-6,6e-6,9,3.035917945209777e-6,0,0
70-74,"C76.3-Pelvis, NOS",2964507,0,0,0,1e-6,0,0,0,0
70-74,"C76.4-Upper limb, NOS",2964507,0,0,0,1e-6,0,0,0,0
70-74,"C76.5-Lower limb, NOS",2964507,0,0,0,1e-6,0,0,0,0
70-74,C76.7-Other ill-defined sites,2964507,0,0,0,1e-6,0,0,0,0
70-74,C76.8-Overlapping lesion of ill-defined sites,2964507,0,0,0,1e-6,0,0,0,0
70-74,"C77.0-Lymph nodes of head, face & neck",2964507,246,8.300000000000001e-5,7.3e-5,9.400000000000001e-5,188,6.34169526332709e-5,0,0
70-74,C77.1-Intrathoracic lymph nodes,2964507,52,1.8e-5,1.3000000000000001e-5,2.2999999999999997e-5,42,1.4167617077645626e-5,0,0
70-74,C77.2-Intra-abdominal lymph nodes,2964507,197,6.599999999999999e-5,5.7e-5,7.599999999999999e-5,156,5.262257771696946e-5,0,0
70-74,C77.3-Lymph nodes of axilla or arm,2964507,85,2.9e-5,2.2999999999999997e-5,3.5e-5,69,2.3275370913274954e-5,0,0
70-74,C77.4-Lymph nodes of inguinal region or leg,2964507,102,3.4e-5,2.8e-5,4.2000000000000004e-5,82,2.766058572302241e-5,0,0
70-74,C77.5-Pelvic lymph nodes,2964507,25,8e-6,5e-6,1.2e-5,16,5.397187458150714e-6,0,0
70-74,C77.8-Lymph nodes of multiple regions,2964507,784,2.6399999999999997e-4,2.46e-4,2.8399999999999996e-4,643,2.1689947097443184e-4,2.2693261712655765e-4,2.2693261712655765e-4
70-74,"C77.9-Lymph node, NOS",2964507,530,1.79e-4,1.6399999999999997e-4,1.95e-4,437,1.474106824507414e-4,2.2693261712655765e-4,2.2693261712655765e-4
70-74,C80.9-Unknown primary site,2964507,1638,5.53e-4,5.26e-4,5.8e-4,1465,4.941799766369248e-4,4.538652342531153e-4,4.538652342531153e-4
50-54,C00.0-External upper lip,740813,0,0,0,5e-6,0,0,0,0
50-54,C00.1-External lower lip,740813,0,0,0,5e-6,0,0,0,0
50-54,"C00.2-External lip, NOS",740813,0,0,0,5e-6,0,0,0,0
50-54,C00.3-Mucosa of upper lip,740813,0,0,0,5e-6,0,0,0,0
50-54,C00.4-Mucosa of lower lip,740813,0,0,0,5e-6,0,0,0,0
50-54,"C00.5-Mucosa of lip, NOS",740813,0,0,0,5e-6,0,0,0,0
50-54,C00.6-Commissure of lip,740813,0,0,0,5e-6,0,0,0,0
50-54,C00.8-Overlapping lesion of lip,740813,0,0,0,5e-6,0,0,0,0
50-54,"C00.9-Lip, NOS",740813,0,0,0,5e-6,0,0,0,0
50-54,"C01.9-Base of tongue, NOS",740813,51,6.900000000000001e-5,5.1e-5,9.1e-5,38,5.1294996173123314e-5,0,1.011175613818872e-4
50-54,"C02.0-Dorsal surface of tongue, NOS",740813,1,1e-6,0,8e-6,0,0,0,0
50-54,C02.1-Border of tongue,740813,11,1.5e-5,7e-6,2.7000000000000002e-5,10,1.3498683203453502e-5,0,0
50-54,"C02.2-Ventral surface of tongue, NOS",740813,2,3e-6,0,1e-5,2,2.6997366406907004e-6,0,0
50-54,"C02.3-Anterior 2/3 of tongue, NOS",740813,4,5e-6,1e-6,1.4e-5,2,2.6997366406907004e-6,0,0
50-54,C02.4-Lingual tonsil,740813,2,3e-6,0,1e-5,2,2.6997366406907004e-6,0,0
50-54,C02.8-Overlapping lesion of tongue,740813,7,9e-6,4e-6,1.8999999999999998e-5,4,5.399473281381401e-6,0,0
50-54,"C02.9-Tongue, NOS",740813,5,7e-6,2e-6,1.6e-5,3,4.049604961036051e-6,0,0
50-54,C03.0-Upper gum,740813,1,1e-6,0,8e-6,1,1.3498683203453502e-6,0,0
50-54,C03.1-Lower gum,740813,2,3e-6,0,1e-5,2,2.6997366406907004e-6,0,0
50-54,"C03.9-Gum, NOS",740813,1,1e-6,0,8e-6,1,1.3498683203453502e-6,0,0
50-54,C04.0-Anterior floor of mouth,740813,11,1.5e-5,7e-6,2.7000000000000002e-5,9,1.2148814883108153e-5,0,0
50-54,C04.1-Lateral floor of mouth,740813,4,5e-6,1e-6,1.4e-5,3,4.049604961036051e-6,0,0
50-54,C04.8-Overlapping lesion of floor of mouth,740813,0,0,0,5e-6,0,0,0,0
50-54,"C04.9-Floor of mouth, NOS",740813,24,3.2e-5,2.1000000000000002e-5,4.8e-5,13,1.7548288164489553e-5,0,0
50-54,C05.0-Hard palate,740813,2,3e-6,0,1e-5,1,1.3498683203453502e-6,0,0
50-54,"C05.1-Soft palate, NOS",740813,7,9e-6,4e-6,1.8999999999999998e-5,3,4.049604961036051e-6,0,0
50-54,C05.2-Uvula,740813,4,5e-6,1e-6,1.4e-5,1,1.3498683203453502e-6,0,0
50-54,C05.8-Overlapping lesion of palate,740813,1,1e-6,0,8e-6,0,0,0,0
50-54,"C05.9-Palate, NOS",740813,2,3e-6,0,1e-5,1,1.3498683203453502e-6,0,0
50-54,C06.0-Cheek mucosa,740813,4,5e-6,1e-6,1.4e-5,3,4.049604961036051e-6,0,0
50-54,C06.1-Vestibule of mouth,740813,0,0,0,5e-6,0,0,0,0
50-54,C06.2-Retromolar area,740813,7,9e-6,4e-6,1.8999999999999998e-5,6,8.099209922072103e-6,0,0
50-54,C06.8-Overlapping lesion of other & unspecified mouth,740813,0,0,0,5e-6,0,0,0,0
50-54,"C06.9-Mouth, NOS",740813,4,5e-6,1e-6,1.4e-5,1,1.3498683203453502e-6,0,0
50-54,C07.9-Parotid gland,740813,13,1.8e-5,9e-6,3e-5,7,9.449078242417452e-6,0,0
50-54,C08.0-Submandibular gland,740813,3,4e-6,1e-6,1.2e-5,1,1.3498683203453502e-6,0,0
50-54,C08.1-Sublingual gland,740813,0,0,0,5e-6,0,0,0,0
50-54,C08.8-Overlapping lesion of major salivary glands,740813,0,0,0,5e-6,0,0,0,0
50-54,"C08.9-Major salivary gland, NOS",740813,0,0,0,5e-6,0,0,0,0
50-54,C09.0-Tonsillar fossa,740813,12,1.6e-5,8e-6,2.8e-5,9,1.2148814883108153e-5,0,0
50-54,C09.1-Tonsillar pillar,740813,4,5e-6,1e-6,1.4e-5,3,4.049604961036051e-6,0,0
50-54,C09.8-Overlapping lesion of tonsil,740813,1,1e-6,0,8e-6,1,1.3498683203453502e-6,0,0
50-54,"C09.9-Tonsil, NOS",740813,43,5.8e-5,4.2000000000000004e-5,7.8e-5,28,3.779631296966981e-5,0,1.011175613818872e-4
50-54,C10.0-Vallecula,740813,0,0,0,5e-6,0,0,0,0
50-54,C10.1-Anterior surface of epiglottis,740813,1,1e-6,0,8e-6,1,1.3498683203453502e-6,0,0
50-54,C10.2-Lateral wall of oropharynx,740813,1,1e-6,0,8e-6,1,1.3498683203453502e-6,0,0
50-54,C10.3-Posterior wall of oropharynx,740813,0,0,0,5e-6,0,0,0,0
50-54,C10.4-Branchial cleft,740813,0,0,0,5e-6,0,0,0,0
50-54,C10.8-Overlapping lesion of oropharynx,740813,1,1e-6,0,8e-6,1,1.3498683203453502e-6,0,0
50-54,"C10.9-Oropharynx, NOS",740813,13,1.8e-5,9e-6,3e-5,11,1.4848551523798854e-5,0,0
50-54,C11.0-Superior wall of nasopharynx,740813,0,0,0,5e-6,0,0,0,0
50-54,C11.1-Posterior wall of nasopharynx,740813,1,1e-6,0,8e-6,0,0,0,0
50-54,C11.2-Lateral wall of nasopharynx,740813,0,0,0,5e-6,0,0,0,0
50-54,C11.3-Anterior wall of nasopharynx,740813,2,3e-6,0,1e-5,1,1.3498683203453502e-6,0,0
50-54,C11.8-Overlapping lesion of nasopharynx,740813,0,0,0,5e-6,0,0,0,0
50-54,"C11.9-Nasopharynx, NOS",740813,11,1.5e-5,7e-6,2.7000000000000002e-5,6,8.099209922072103e-6,0,0
50-54,C12.9-Pyriform sinus,740813,26,3.5e-5,2.2999999999999997e-5,5.1e-5,22,2.9697103047597707e-5,0,0
50-54,C13.0-Postcricoid region,740813,2,3e-6,0,1e-5,2,2.6997366406907004e-6,0,0
50-54,"C13.1-Aryepiglottic fold, hypopharyngeal",740813,3,4e-6,1e-6,1.2e-5,2,2.6997366406907004e-6,0,0
50-54,C13.2-Posterior wall of hypopharynx,740813,1,1e-6,0,8e-6,1,1.3498683203453502e-6,0,0
50-54,C13.8-Overlapping lesion of hypopharynx,740813,0,0,0,5e-6,0,0,0,0
50-54,"C13.9-Hypopharynx, NOS",740813,6,8e-6,3e-6,1.8e-5,6,8.099209922072103e-6,0,0
50-54,"C14.0-Pharynx, NOS",740813,7,9e-6,4e-6,1.8999999999999998e-5,5,6.749341601726751e-6,0,0
50-54,C14.2-Waldeyers ring,740813,0,0,0,5e-6,0,0,0,0
50-54,"C14.8-Overlapping lesion of lip, oral cavity & pharynx",740813,2,3e-6,0,1e-5,1,1.3498683203453502e-6,0,0
50-54,C15.0-Cervical esophagus,740813,3,4e-6,1e-6,1.2e-5,3,4.049604961036051e-6,0,0
50-54,C15.1-Thoracic esophagus,740813,6,8e-6,3e-6,1.8e-5,4,5.399473281381401e-6,0,0
50-54,C15.2-Abdominal esophagus,740813,0,0,0,5e-6,0,0,0,0
50-54,C15.3-Upper third of esophagus,740813,11,1.5e-5,7e-6,2.7000000000000002e-5,9,1.2148814883108153e-5,0,0
50-54,C15.4-Middle third of esophagus,740813,45,6.1e-5,4.4000000000000006e-5,8.099999999999999e-5,33,4.454565457139656e-5,0,1.011175613818872e-4
50-54,C15.5-Lower third of esophagus,740813,49,6.599999999999999e-5,4.9000000000000005e-5,8.699999999999999e-5,37,4.994512785277796e-5,0,1.011175613818872e-4
50-54,C15.8-Overlapping lesion of esophagus,740813,6,8e-6,3e-6,1.8e-5,5,6.749341601726751e-6,0,0
50-54,"C15.9-Esophagus, NOS",740813,26,3.5e-5,2.2999999999999997e-5,5.1e-5,22,2.9697103047597707e-5,0,0
50-54,"C16.0-Cardia, NOS",740813,20,2.7000000000000002e-5,1.6e-5,4.2000000000000004e-5,17,2.2947761445870955e-5,0,0
50-54,C16.1-Fundus of stomach,740813,7,9e-6,4e-6,1.8999999999999998e-5,2,2.6997366406907004e-6,0,0
50-54,C16.2-Body of stomach,740813,14,1.8999999999999998e-5,1e-5,3.2e-5,11,1.4848551523798854e-5,0,0
50-54,C16.3-Gastric antrum,740813,35,4.7000000000000004e-5,3.2999999999999996e-5,6.599999999999999e-5,20,2.6997366406907005e-5,0,0
50-54,C16.4-Pylorus,740813,7,9e-6,4e-6,1.8999999999999998e-5,3,4.049604961036051e-6,0,0
50-54,C16.5-Lesser curvature of stomach NOS,740813,13,1.8e-5,9e-6,3e-5,7,9.449078242417452e-6,0,0
50-54,C16.6-Greater curvature of stomach NOS,740813,8,1.1000000000000001e-5,5e-6,2.1000000000000002e-5,7,9.449078242417452e-6,0,0
50-54,C16.8-Overlapping lesion of stomach,740813,14,1.8999999999999998e-5,1e-5,3.2e-5,11,1.4848551523798854e-5,0,0
50-54,"C16.9-Stomach, NOS",740813,47,6.3e-5,4.7000000000000004e-5,8.400000000000001e-5,32,4.3195786251051207e-5,0,1.011175613818872e-4
50-54,C17.0-Duodenum,740813,14,1.8999999999999998e-5,1e-5,3.2e-5,8,1.0798946562762802e-5,0,0
50-54,C17.1-Jejunum,740813,9,1.2e-5,6e-6,2.2999999999999997e-5,4,5.399473281381401e-6,0,0
50-54,C17.2-Ileum,740813,8,1.1000000000000001e-5,5e-6,2.1000000000000002e-5,3,4.049604961036051e-6,0,0
50-54,C17.3-Meckels diverticulum,740813,0,0,0,5e-6,0,0,0,0
50-54,C17.8-Overlapping lesion of small intestine,740813,0,0,0,5e-6,0,0,0,0
50-54,"C17.9-Small intestine, NOS",740813,17,2.2999999999999997e-5,1.3000000000000001e-5,3.7000000000000005e-5,11,1.4848551523798854e-5,0,0
50-54,C18.0-Cecum,740813,99,1.34e-4,1.09e-4,1.63e-4,51,6.884328433761287e-5,1.011175613818872e-4,1.011175613818872e-4
50-54,C18.1-Appendix,740813,4,5e-6,1e-6,1.4e-5,2,2.6997366406907004e-6,0,0
50-54,C18.2-Ascending colon,740813,64,8.599999999999999e-5,6.7e-5,1.1e-4,36,4.859525953243261e-5,0,1.011175613818872e-4
50-54,C18.3-Hepatic flexure of colon,740813,21,2.8e-5,1.8e-5,4.2999999999999995e-5,11,1.4848551523798854e-5,0,0
50-54,C18.4-Transverse colon,740813,34,4.599999999999999e-5,3.2e-5,6.4e-5,17,2.2947761445870955e-5,0,0
50-54,C18.5-Splenic flexure of colon,740813,17,2.2999999999999997e-5,1.3000000000000001e-5,3.7000000000000005e-5,8,1.0798946562762802e-5,0,0
50-54,C18.6-Descending colon,740813,34,4.599999999999999e-5,3.2e-5,6.4e-5,21,2.8347234727252356e-5,0,0
50-54,C18.7-Sigmoid colon,740813,121,1.63e-4,1.36e-4,1.95e-4,46,6.209394273588612e-5,0,1.011175613818872e-4
50-54,C18.8-Overlapping lesion of colon,740813,6,8e-6,3e-6,1.8e-5,5,6.749341601726751e-6,0,0
50-54,"C18.9-Colon, NOS",740813,20,2.7000000000000002e-5,1.6e-5,4.2000000000000004e-5,15,2.0248024805180255e-5,0,0
50-54,C19.9-Rectosigmoid junction,740813,39,5.3e-5,3.7000000000000005e-5,7.2e-5,19,2.5647498086561657e-5,0,0
50-54,"C20.9-Rectum, NOS",740813,146,1.97e-4,1.6600000000000002e-4,2.32e-4,64,8.639157250210241e-5,1.011175613818872e-4,1.011175613818872e-4
50-54,"C21.0-Anus, NOS",740813,10,1.3000000000000001e-5,6e-6,2.5e-5,7,9.449078242417452e-6,0,0
50-54,C21.1-Anal canal,740813,3,4e-6,1e-6,1.2e-5,1,1.3498683203453502e-6,0,0
50-54,C21.2-Cloacogenic zone,740813,0,0,0,5e-6,0,0,0,0
50-54,"C21.8-Overlapping lesion of rectum, anus, and anal canal",740813,4,5e-6,1e-6,1.4e-5,2,2.6997366406907004e-6,0,0
50-54,C22.0-Liver,740813,203,2.74e-4,2.38e-4,3.14e-4,163,2.2002853621629211e-4,2.022351227637744e-4,3.0335268414566157e-4
50-54,C22.1-Intrahepatic bile duct,740813,3,4e-6,1e-6,1.2e-5,3,4.049604961036051e-6,0,0
50-54,C23.9-Gallbladder,740813,2,3e-6,0,1e-5,2,2.6997366406907004e-6,0,0
50-54,C24.0-Extrahepatic bile duct,740813,8,1.1000000000000001e-5,5e-6,2.1000000000000002e-5,7,9.449078242417452e-6,0,0
50-54,C24.1-Ampulla of Vater,740813,1,1e-6,0,8e-6,1,1.3498683203453502e-6,0,0
50-54,C24.8-Overlapping lesion of biliary tract,740813,0,0,0,5e-6,0,0,0,0
50-54,"C24.9-Biliary tract, NOS",740813,1,1e-6,0,8e-6,1,1.3498683203453502e-6,0,0
50-54,C25.0-Head of pancreas,740813,60,8.099999999999999e-5,6.2e-5,1.0400000000000001e-4,47,6.344381105623146e-5,0,1.011175613818872e-4
50-54,C25.1-Body of pancreas,740813,10,1.3000000000000001e-5,6e-6,2.5e-5,8,1.0798946562762802e-5,0,0
50-54,C25.2-Tail of pancreas,740813,20,2.7000000000000002e-5,1.6e-5,4.2000000000000004e-5,18,2.4297629766216306e-5,0,0
50-54,C25.3-Pancreatic duct,740813,3,4e-6,1e-6,1.2e-5,2,2.6997366406907004e-6,0,0
50-54,C25.4-Islets of Langerhans,740813,0,0,0,5e-6,0,0,0,0
50-54,C25.7-Other specified parts of pancreas,740813,1,1e-6,0,8e-6,1,1.3498683203453502e-6,0,0
50-54,C25.8-Overlapping lesion of pancreas,740813,9,1.2e-5,6e-6,2.2999999999999997e-5,8,1.0798946562762802e-5,0,0
50-54,"C25.9-Pancreas, NOS",740813,32,4.2999999999999995e-5,3e-5,6.1e-5,28,3.779631296966981e-5,0,1.011175613818872e-4
50-54,"C26.0-Intestinal tract, NOS",740813,0,0,0,5e-6,0,0,0,0
50-54,C26.8-Overlapping lesion of digestive system,740813,0,0,0,5e-6,0,0,0,0
50-54,"C26.9-Gastrointestinal tract, NOS",740813,4,5e-6,1e-6,1.4e-5,4,5.399473281381401e-6,0,0
50-54,C30.0-Nasal cavity,740813,2,3e-6,0,1e-5,0,0,0,0
50-54,C30.1-Middle ear,740813,0,0,0,5e-6,0,0,0,0
50-54,C31.0-Maxillary sinus,740813,6,8e-6,3e-6,1.8e-5,3,4.049604961036051e-6,0,0
50-54,C31.1-Ethmoid sinus,740813,3,4e-6,1e-6,1.2e-5,2,2.6997366406907004e-6,0,0
50-54,C31.2-Frontal sinus,740813,0,0,0,5e-6,0,0,0,0
50-54,C31.3-Sphenoid sinus,740813,0,0,0,5e-6,0,0,0,0
50-54,C31.8-Overlapping lesion of accessory sinuses,740813,0,0,0,5e-6,0,0,0,0
50-54,"C31.9-Accessory sinus, NOS",740813,0,0,0,5e-6,0,0,0,0
50-54,C32.0-Glottis,740813,65,8.800000000000001e-5,6.8e-5,1.12e-4,37,4.994512785277796e-5,0,1.011175613818872e-4
