Age,Site,Population,Diagnosis.Count,Diagnosis.Rate,Diagnosis.Lower,Diagnosis.Upper,Death.Count,Death.Rate,Death.Lower,Death.Upper
60-64,C10.3-Posterior wall of oropharynx,390440,2,5e-6,1e-6,1.8999999999999998e-5,1,2.561212990472288e-6,0,0
60-64,C10.4-Branchial cleft,390440,0,0,0,9e-6,0,0,0,0
60-64,C10.8-Overlapping lesion of oropharynx,390440,6,1.5e-5,6e-6,3.2999999999999996e-5,4,1.0244851961889151e-5,0,0
60-64,"C10.9-Oropharynx, NOS",390440,6,1.5e-5,6e-6,3.2999999999999996e-5,3,7.683638971416863e-6,0,0
60-64,C11.0-Superior wall of nasopharynx,390440,0,0,0,9e-6,0,0,0,0
60-64,C11.1-Posterior wall of nasopharynx,390440,1,3e-6,0,1.4e-5,1,2.561212990472288e-6,0,0
60-64,C11.2-Lateral wall of nasopharynx,390440,1,3e-6,0,1.4e-5,0,0,0,0
60-64,C11.3-Anterior wall of nasopharynx,390440,0,0,0,9e-6,0,0,0,0
60-64,C11.8-Overlapping lesion of nasopharynx,390440,2,5e-6,1e-6,1.8999999999999998e-5,1,2.561212990472288e-6,0,0
60-64,"C11.9-Nasopharynx, NOS",390440,9,2.2999999999999997e-5,1.1000000000000001e-5,4.4000000000000006e-5,5,1.2806064952361439e-5,0,0
60-64,C12.9-Pyriform sinus,390440,22,5.6e-5,3.5e-5,8.5e-5,17,4.354062083802889e-5,0,1.3112090462042824e-4
60-64,C13.0-Postcricoid region,390440,1,3e-6,0,1.4e-5,0,0,0,0
60-64,"C13.1-Aryepiglottic fold, hypopharyngeal",390440,1,3e-6,0,1.4e-5,0,0,0,0
60-64,C13.2-Posterior wall of hypopharynx,390440,3,8e-6,2e-6,2.2000000000000003e-5,2,5.122425980944576e-6,0,0
60-64,C13.8-Overlapping lesion of hypopharynx,390440,1,3e-6,0,1.4e-5,1,2.561212990472288e-6,0,0
60-64,"C13.9-Hypopharynx, NOS",390440,8,2e-5,9e-6,4e-5,7,1.7928490933306013e-5,0,0
60-64,"C14.0-Pharynx, NOS",390440,12,3.1e-5,1.6e-5,5.4000000000000005e-5,8,2.0489703923778303e-5,0,0
60-64,C14.2-Waldeyers ring,390440,0,0,0,9e-6,0,0,0,0
60-64,"C14.8-Overlapping lesion of lip, oral cavity & pharynx",390440,3,8e-6,2e-6,2.2000000000000003e-5,3,7.683638971416863e-6,0,0
60-64,C15.0-Cervical esophagus,390440,7,1.8e-5,7e-6,3.7000000000000005e-5,5,1.2806064952361439e-5,0,0
60-64,C15.1-Thoracic esophagus,390440,12,3.1e-5,1.6e-5,5.4000000000000005e-5,11,2.8173342895195164e-5,0,0
60-64,C15.2-Abdominal esophagus,390440,1,3e-6,0,1.4e-5,1,2.561212990472288e-6,0,0
60-64,C15.3-Upper third of esophagus,390440,15,3.7999999999999995e-5,2.2000000000000003e-5,6.3e-5,13,3.329576887613974e-5,0,0
60-64,C15.4-Middle third of esophagus,390440,56,1.43e-4,1.0800000000000001e-4,1.8600000000000002e-4,40,1.0244851961889151e-4,1.3112090462042824e-4,1.3112090462042824e-4
60-64,C15.5-Lower third of esophagus,390440,45,1.15e-4,8.400000000000001e-5,1.54e-4,35,8.964245466653007e-5,0,1.3112090462042824e-4
60-64,C15.8-Overlapping lesion of esophagus,390440,8,2e-5,9e-6,4e-5,6,1.5367277942833727e-5,0,0
60-64,"C15.9-Esophagus, NOS",390440,31,7.900000000000001e-5,5.4000000000000005e-5,1.1300000000000001e-4,22,5.634668579039033e-5,0,1.3112090462042824e-4
60-64,"C16.0-Cardia, NOS",390440,26,6.7e-5,4.2999999999999995e-5,9.800000000000001e-5,21,5.378547279991804e-5,0,1.3112090462042824e-4
60-64,C16.1-Fundus of stomach,390440,12,3.1e-5,1.6e-5,5.4000000000000005e-5,8,2.0489703923778303e-5,0,0
60-64,C16.2-Body of stomach,390440,16,4.0999999999999994e-5,2.2999999999999997e-5,6.7e-5,9,2.305091691425059e-5,0,0
60-64,C16.3-Gastric antrum,390440,31,7.900000000000001e-5,5.4000000000000005e-5,1.1300000000000001e-4,20,5.1224259809445757e-5,0,1.3112090462042824e-4
60-64,C16.4-Pylorus,390440,10,2.6000000000000002e-5,1.2e-5,4.7000000000000004e-5,9,2.305091691425059e-5,0,0
60-64,C16.5-Lesser curvature of stomach NOS,390440,24,6.1e-5,3.9e-5,9.1e-5,18,4.610183382850118e-5,0,1.3112090462042824e-4
60-64,C16.6-Greater curvature of stomach NOS,390440,11,2.8e-5,1.4e-5,5e-5,7,1.7928490933306013e-5,0,0
60-64,C16.8-Overlapping lesion of stomach,390440,17,4.4000000000000006e-5,2.5e-5,7e-5,12,3.0734555885667454e-5,0,0
60-64,"C16.9-Stomach, NOS",390440,36,9.199999999999999e-5,6.5e-5,1.28e-4,28,7.171396373322405e-5,0,1.3112090462042824e-4
60-64,C17.0-Duodenum,390440,17,4.4000000000000006e-5,2.5e-5,7e-5,4,1.0244851961889151e-5,0,0
60-64,C17.1-Jejunum,390440,4,1e-5,3e-6,2.6000000000000002e-5,4,1.0244851961889151e-5,0,0
60-64,C17.2-Ileum,390440,3,8e-6,2e-6,2.2000000000000003e-5,1,2.561212990472288e-6,0,0
60-64,C17.3-Meckels diverticulum,390440,0,0,0,9e-6,0,0,0,0
60-64,C17.8-Overlapping lesion of small intestine,390440,1,3e-6,0,1.4e-5,0,0,0,0
60-64,"C17.9-Small intestine, NOS",390440,9,2.2999999999999997e-5,1.1000000000000001e-5,4.4000000000000006e-5,4,1.0244851961889151e-5,0,0
60-64,C18.0-Cecum,390440,127,3.25e-4,2.7100000000000003e-4,3.8700000000000003e-4,70,1.7928490933306014e-4,1.3112090462042824e-4,2.622418092408565e-4
60-64,C18.1-Appendix,390440,4,1e-5,3e-6,2.6000000000000002e-5,3,7.683638971416863e-6,0,0
60-64,C18.2-Ascending colon,390440,100,2.56e-4,2.0800000000000001e-4,3.12e-4,50,1.2806064952361438e-4,1.3112090462042824e-4,1.3112090462042824e-4
60-64,C18.3-Hepatic flexure of colon,390440,29,7.400000000000001e-5,5e-5,1.07e-4,12,3.0734555885667454e-5,0,0
60-64,C18.4-Transverse colon,390440,43,1.1e-4,8e-5,1.4800000000000002e-4,21,5.378547279991804e-5,0,1.3112090462042824e-4
60-64,C18.5-Splenic flexure of colon,390440,39,1e-4,7.099999999999999e-5,1.37e-4,18,4.610183382850118e-5,0,1.3112090462042824e-4
60-64,C18.6-Descending colon,390440,54,1.3800000000000002e-4,1.0400000000000001e-4,1.8e-4,27,6.915275074275177e-5,0,1.3112090462042824e-4
60-64,C18.7-Sigmoid colon,390440,154,3.94e-4,3.35e-4,4.62e-4,70,1.7928490933306014e-4,1.3112090462042824e-4,2.622418092408565e-4
60-64,C18.8-Overlapping lesion of colon,390440,8,2e-5,9e-6,4e-5,2,5.122425980944576e-6,0,0
60-64,"C18.9-Colon, NOS",390440,33,8.5e-5,5.8e-5,1.19e-4,24,6.146911177133491e-5,0,1.3112090462042824e-4
60-64,C19.9-Rectosigmoid junction,390440,60,1.54e-4,1.17e-4,1.9800000000000002e-4,35,8.964245466653007e-5,0,1.3112090462042824e-4
60-64,"C20.9-Rectum, NOS",390440,152,3.8899999999999997e-4,3.3e-4,4.56e-4,69,1.7672369634258786e-4,1.3112090462042824e-4,2.622418092408565e-4
60-64,"C21.0-Anus, NOS",390440,3,8e-6,2e-6,2.2000000000000003e-5,0,0,0,0
60-64,C21.1-Anal canal,390440,4,1e-5,3e-6,2.6000000000000002e-5,3,7.683638971416863e-6,0,0
60-64,C21.2-Cloacogenic zone,390440,0,0,0,9e-6,0,0,0,0
60-64,"C21.8-Overlapping lesion of rectum, anus, and anal canal",390440,2,5e-6,1e-6,1.8999999999999998e-5,1,2.561212990472288e-6,0,0
60-64,C22.0-Liver,390440,121,3.1e-4,2.57e-4,3.7e-4,94,2.4075402110439504e-4,1.3112090462042824e-4,2.622418092408565e-4
60-64,C22.1-Intrahepatic bile duct,390440,9,2.2999999999999997e-5,1.1000000000000001e-5,4.4000000000000006e-5,8,2.0489703923778303e-5,0,0
60-64,C23.9-Gallbladder,390440,5,1.3000000000000001e-5,4e-6,3e-5,3,7.683638971416863e-6,0,0
60-64,C24.0-Extrahepatic bile duct,390440,5,1.3000000000000001e-5,4e-6,3e-5,5,1.2806064952361439e-5,0,0
60-64,C24.1-Ampulla of Vater,390440,8,2e-5,9e-6,4e-5,6,1.5367277942833727e-5,0,0
60-64,C24.8-Overlapping lesion of biliary tract,390440,0,0,0,9e-6,0,0,0,0
60-64,"C24.9-Biliary tract, NOS",390440,1,3e-6,0,1.4e-5,1,2.561212990472288e-6,0,0
60-64,C25.0-Head of pancreas,390440,101,2.59e-4,2.11e-4,3.14e-4,78,1.9977461325683843e-4,1.3112090462042824e-4,2.622418092408565e-4
60-64,C25.1-Body of pancreas,390440,6,1.5e-5,6e-6,3.2999999999999996e-5,6,1.5367277942833727e-5,0,0
60-64,C25.2-Tail of pancreas,390440,15,3.7999999999999995e-5,2.2000000000000003e-5,6.3e-5,13,3.329576887613974e-5,0,0
60-64,C25.3-Pancreatic duct,390440,1,3e-6,0,1.4e-5,1,2.561212990472288e-6,0,0
60-64,C25.4-Islets of Langerhans,390440,0,0,0,9e-6,0,0,0,0
60-64,C25.7-Other specified parts of pancreas,390440,2,5e-6,1e-6,1.8999999999999998e-5,2,5.122425980944576e-6,0,0
60-64,C25.8-Overlapping lesion of pancreas,390440,12,3.1e-5,1.6e-5,5.4000000000000005e-5,10,2.5612129904722878e-5,0,0
60-64,"C25.9-Pancreas, NOS",390440,48,1.23e-4,9.1e-5,1.63e-4,45,1.1525458457125294e-4,1.3112090462042824e-4,1.3112090462042824e-4
60-64,"C26.0-Intestinal tract, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C26.8-Overlapping lesion of digestive system,390440,0,0,0,9e-6,0,0,0,0
60-64,"C26.9-Gastrointestinal tract, NOS",390440,11,2.8e-5,1.4e-5,5e-5,10,2.5612129904722878e-5,0,0
60-64,C30.0-Nasal cavity,390440,4,1e-5,3e-6,2.6000000000000002e-5,3,7.683638971416863e-6,0,0
60-64,C30.1-Middle ear,390440,0,0,0,9e-6,0,0,0,0
60-64,C31.0-Maxillary sinus,390440,6,1.5e-5,6e-6,3.2999999999999996e-5,4,1.0244851961889151e-5,0,0
60-64,C31.1-Ethmoid sinus,390440,2,5e-6,1e-6,1.8999999999999998e-5,1,2.561212990472288e-6,0,0
60-64,C31.2-Frontal sinus,390440,0,0,0,9e-6,0,0,0,0
60-64,C31.3-Sphenoid sinus,390440,0,0,0,9e-6,0,0,0,0
60-64,C31.8-Overlapping lesion of accessory sinuses,390440,1,3e-6,0,1.4e-5,0,0,0,0
60-64,"C31.9-Accessory sinus, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C32.0-Glottis,390440,82,2.1e-4,1.67e-4,2.61e-4,34,8.708124167605778e-5,0,1.3112090462042824e-4
60-64,C32.1-Supraglottis,390440,65,1.6600000000000002e-4,1.28e-4,2.12e-4,39,9.988730662841922e-5,1.3112090462042824e-4,1.3112090462042824e-4
60-64,C32.2-Subglottis,390440,5,1.3000000000000001e-5,4e-6,3e-5,2,5.122425980944576e-6,0,0
60-64,C32.3-Laryngeal cartilage,390440,2,5e-6,1e-6,1.8999999999999998e-5,1,2.561212990472288e-6,0,0
60-64,C32.8-Overlapping lesion of larynx,390440,10,2.6000000000000002e-5,1.2e-5,4.7000000000000004e-5,9,2.305091691425059e-5,0,0
60-64,"C32.9-Larynx, NOS",390440,26,6.7e-5,4.2999999999999995e-5,9.800000000000001e-5,18,4.610183382850118e-5,0,1.3112090462042824e-4
60-64,C33.9-Trachea,390440,1,3e-6,0,1.4e-5,1,2.561212990472288e-6,0,0
60-64,C34.0-Main bronchus,390440,90,2.31e-4,1.85e-4,2.83e-4,60,1.5367277942833726e-4,1.3112090462042824e-4,2.622418092408565e-4
60-64,"C34.1-Upper lobe, lung",390440,773,0.00198,0.001843,0.002124,577,0.00147781989550251,0.0013112090462042826,0.0015734508554451389
60-64,"C34.2-Middle lobe, lung",390440,54,1.3800000000000002e-4,1.0400000000000001e-4,1.8e-4,39,9.988730662841922e-5,1.3112090462042824e-4,1.3112090462042824e-4
60-64,"C34.3-Lower lobe, lung",390440,243,6.22e-4,5.470000000000001e-4,7.059999999999999e-4,179,4.584571252945395e-4,3.933627138612847e-4,5.24483618481713e-4
60-64,C34.8-Overlapping lesion of lung,390440,20,5.1e-5,3.1e-5,7.900000000000001e-5,18,4.610183382850118e-5,0,1.3112090462042824e-4
60-64,"C34.9-Lung, NOS",390440,250,6.4e-4,5.63e-4,7.25e-4,202,5.173650240754021e-4,3.933627138612847e-4,6.556045231021413e-4
60-64,C37.9-Thymus,390440,5,1.3000000000000001e-5,4e-6,3e-5,3,7.683638971416863e-6,0,0
60-64,C38.0-Heart,390440,0,0,0,9e-6,0,0,0,0
60-64,C38.1-Anterior mediastinum,390440,0,0,0,9e-6,0,0,0,0
60-64,C38.2-Posterior mediastinum,390440,0,0,0,9e-6,0,0,0,0
60-64,"C38.3-Mediastinum, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,"C38.4-Pleura, NOS",390440,7,1.8e-5,7e-6,3.7000000000000005e-5,5,1.2806064952361439e-5,0,0
60-64,"C38.8-Overlapping lesion of heart, mediastinum and pleura",390440,0,0,0,9e-6,0,0,0,0
60-64,"C39.0-Upper respiratory tract, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C39.8-Overlapping lesion of respiratory system,390440,0,0,0,9e-6,0,0,0,0
60-64,C39.9-Ill-defined sites within respiratory system,390440,0,0,0,9e-6,0,0,0,0
60-64,"C40.0-Long bones: upper limb, scapula, and associated joints",390440,0,0,0,9e-6,0,0,0,0
60-64,C40.1-Short bones of upper limb and associated joints,390440,0,0,0,9e-6,0,0,0,0
60-64,C40.2-Long bones of lower limb and associated joints,390440,3,8e-6,2e-6,2.2000000000000003e-5,1,2.561212990472288e-6,0,0
60-64,C40.3-Short bones of lower limb and associated joints,390440,0,0,0,9e-6,0,0,0,0
60-64,"C40.8-Overlap of bones, joints, and art. cartilage of limbs",390440,0,0,0,9e-6,0,0,0,0
60-64,"C40.9-Bone of limb, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C41.0-Bones of skull and face and associated joints,390440,2,5e-6,1e-6,1.8999999999999998e-5,1,2.561212990472288e-6,0,0
60-64,C41.1-Mandible,390440,1,3e-6,0,1.4e-5,1,2.561212990472288e-6,0,0
60-64,C41.2-Vertebral column,390440,1,3e-6,0,1.4e-5,0,0,0,0
60-64,"C41.3-Rib, sternum, clavicle and associated joints",390440,3,8e-6,2e-6,2.2000000000000003e-5,1,2.561212990472288e-6,0,0
60-64,"C41.4-Pelvic bones, sacrum, coccyx and associated joints",390440,2,5e-6,1e-6,1.8999999999999998e-5,2,5.122425980944576e-6,0,0
60-64,"C41.8-Overlap bones, joints, and art. cartilage",390440,0,0,0,9e-6,0,0,0,0
60-64,"C41.9-Bone, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C42.0-Blood,390440,2,5e-6,1e-6,1.8999999999999998e-5,0,0,0,0
60-64,C42.1-Bone marrow,390440,249,6.38e-4,5.61e-4,7.22e-4,167,4.2772256940887206e-4,3.933627138612847e-4,5.24483618481713e-4
60-64,C42.2-Spleen,390440,3,8e-6,2e-6,2.2000000000000003e-5,2,5.122425980944576e-6,0,0
60-64,"C42.3-Reticuloendothelial system, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,"C42.4-Hematopoietic system, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,"C44.0-Skin of lip, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C44.1-Eyelid,390440,2,5e-6,1e-6,1.8999999999999998e-5,1,2.561212990472288e-6,0,0
60-64,C44.2-External ear,390440,0,0,0,9e-6,0,0,0,0
60-64,C44.3-Skin other/unspec parts of face,390440,5,1.3000000000000001e-5,4e-6,3e-5,2,5.122425980944576e-6,0,0
60-64,C44.4-Skin of scalp and neck,390440,1,3e-6,0,1.4e-5,1,2.561212990472288e-6,0,0
60-64,C44.5-Skin of trunk,390440,10,2.6000000000000002e-5,1.2e-5,4.7000000000000004e-5,2,5.122425980944576e-6,0,0
60-64,C44.6-Skin of upper limb and shoulder,390440,4,1e-5,3e-6,2.6000000000000002e-5,1,2.561212990472288e-6,0,0
60-64,C44.7-Skin of lower limb and hip,390440,14,3.6e-5,2e-5,6e-5,6,1.5367277942833727e-5,0,0
60-64,C44.8-Overlapping lesion of skin,390440,0,0,0,9e-6,0,0,0,0
60-64,"C44.9-Skin, NOS",390440,11,2.8e-5,1.4e-5,5e-5,8,2.0489703923778303e-5,0,0
60-64,"C47.0-Periph nerves & autonomic nerv sys: head, face, neck",390440,0,0,0,9e-6,0,0,0,0
60-64,"C47.1-Periph nerves & autonomic nerv sys: upr limb, shoulder",390440,2,5e-6,1e-6,1.8999999999999998e-5,2,5.122425980944576e-6,0,0
60-64,"C47.2-Periph nerves & autonomic nerv sys: lower limb, hip",390440,0,0,0,9e-6,0,0,0,0
60-64,C47.3-Periph nerves & autonomic nerv sys: thorax,390440,0,0,0,9e-6,0,0,0,0
60-64,C47.4-Periph nerves & autonomic nerv sys: abdomen,390440,0,0,0,9e-6,0,0,0,0
60-64,C47.5-Periph nerves & autonomic nerv sys: pelvis,390440,0,0,0,9e-6,0,0,0,0
60-64,"C47.6-Periph nerves & autonomic nerv sys: trunk, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C47.8-Overlap of peripheral nerves and autonomic nerv sys,390440,0,0,0,9e-6,0,0,0,0
60-64,"C47.9-Autonomic nervous system, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C48.0-Retroperitoneum,390440,3,8e-6,2e-6,2.2000000000000003e-5,2,5.122425980944576e-6,0,0
60-64,C48.1-Specified parts of peritoneum,390440,2,5e-6,1e-6,1.8999999999999998e-5,0,0,0,0
60-64,"C48.2-Peritoneum, NOS",390440,1,3e-6,0,1.4e-5,1,2.561212990472288e-6,0,0
60-64,C48.8-Overlapping lesion of retroperitoneum & peritoneum,390440,0,0,0,9e-6,0,0,0,0
60-64,"C49.0-Conn, subcutaneous, other soft tis: head, face, neck",390440,2,5e-6,1e-6,1.8999999999999998e-5,1,2.561212990472288e-6,0,0
60-64,"C49.1-Conn, subcutaneous, other soft tis: upr limb, shoulder",390440,4,1e-5,3e-6,2.6000000000000002e-5,3,7.683638971416863e-6,0,0
60-64,"C49.2-Conn, subcutaneous, other soft tis: lower limb, hip",390440,7,1.8e-5,7e-6,3.7000000000000005e-5,4,1.0244851961889151e-5,0,0
60-64,"C49.3-Conn, subcutaneous, other soft tis: thorax",390440,3,8e-6,2e-6,2.2000000000000003e-5,2,5.122425980944576e-6,0,0
60-64,"C49.4-Conn, subcutaneous, other soft tis: abdomen",390440,2,5e-6,1e-6,1.8999999999999998e-5,2,5.122425980944576e-6,0,0
60-64,"C49.5-Conn, subcutaneous, other soft tis: pelvis",390440,1,3e-6,0,1.4e-5,0,0,0,0
60-64,"C49.6-Conn, subcutaneous, other soft tis: trunk, NOS",390440,3,8e-6,2e-6,2.2000000000000003e-5,1,2.561212990472288e-6,0,0
60-64,"C49.8-Overlap conn, subcutaneous, and other soft tissues",390440,0,0,0,9e-6,0,0,0,0
60-64,"C49.9-Conn, subcutaneous and other soft tissues, NOS",390440,1,3e-6,0,1.4e-5,0,0,0,0
60-64,C50.0-Nipple,390440,2,5e-6,1e-6,1.8999999999999998e-5,1,2.561212990472288e-6,0,0
60-64,C50.1-Central portion of breast,390440,3,8e-6,2e-6,2.2000000000000003e-5,2,5.122425980944576e-6,0,0
60-64,C50.2-Upper-inner quadrant of breast,390440,0,0,0,9e-6,0,0,0,0
60-64,C50.3-Lower-inner quadrant of breast,390440,0,0,0,9e-6,0,0,0,0
60-64,C50.4-Upper-outer quadrant of breast,390440,3,8e-6,2e-6,2.2000000000000003e-5,2,5.122425980944576e-6,0,0
60-64,C50.5-Lower-outer quadrant of breast,390440,1,3e-6,0,1.4e-5,0,0,0,0
60-64,C50.6-Axillary tail of breast,390440,0,0,0,9e-6,0,0,0,0
60-64,C50.8-Overlapping lesion of breast,390440,3,8e-6,2e-6,2.2000000000000003e-5,2,5.122425980944576e-6,0,0
60-64,"C50.9-Breast, NOS",390440,9,2.2999999999999997e-5,1.1000000000000001e-5,4.4000000000000006e-5,3,7.683638971416863e-6,0,0
60-64,C51.0-Labium majus,390440,0,0,0,9e-6,0,0,0,0
60-64,C51.1-Labium minus,390440,0,0,0,9e-6,0,0,0,0
60-64,C51.2-Clitoris,390440,0,0,0,9e-6,0,0,0,0
60-64,C51.8-Overlapping lesion of vulva,390440,0,0,0,9e-6,0,0,0,0
60-64,"C51.9-Vulva, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,"C52.9-Vagina, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C53.0-Endocervix,390440,0,0,0,9e-6,0,0,0,0
60-64,C53.1-Exocervix,390440,0,0,0,9e-6,0,0,0,0
60-64,C53.8-Overlapping lesion of cervix uteri,390440,0,0,0,9e-6,0,0,0,0
60-64,C53.9-Cervix uteri,390440,0,0,0,9e-6,0,0,0,0
60-64,C54.0-Isthmus uteri,390440,0,0,0,9e-6,0,0,0,0
60-64,C54.1-Endometrium,390440,0,0,0,9e-6,0,0,0,0
60-64,C54.2-Myometrium,390440,0,0,0,9e-6,0,0,0,0
60-64,C54.3-Fundus uteri,390440,0,0,0,9e-6,0,0,0,0
60-64,C54.8-Overlapping lesion of corpus uteri,390440,0,0,0,9e-6,0,0,0,0
60-64,C54.9-Corpus uteri,390440,0,0,0,9e-6,0,0,0,0
60-64,"C55.9-Uterus, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C56.9-Ovary,390440,0,0,0,9e-6,0,0,0,0
60-64,C57.0-Fallopian tube,390440,0,0,0,9e-6,0,0,0,0
60-64,C57.1-Broad ligament,390440,0,0,0,9e-6,0,0,0,0
60-64,C57.2-Round ligament,390440,0,0,0,9e-6,0,0,0,0
60-64,C57.3-Parametrium,390440,0,0,0,9e-6,0,0,0,0
60-64,C57.4-Uterine adnexa,390440,0,0,0,9e-6,0,0,0,0
60-64,C57.7-Other specified parts of female genital organs,390440,0,0,0,9e-6,0,0,0,0
60-64,C57.8-Overlapping lesion of female genital organs,390440,0,0,0,9e-6,0,0,0,0
60-64,"C57.9-Female genital tract, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C58.9-Placenta,390440,0,0,0,9e-6,0,0,0,0
60-64,C60.0-Prepuce,390440,3,8e-6,2e-6,2.2000000000000003e-5,1,2.561212990472288e-6,0,0
60-64,C60.1-Glans penis,390440,5,1.3000000000000001e-5,4e-6,3e-5,2,5.122425980944576e-6,0,0
60-64,C60.2-Body of penis,390440,1,3e-6,0,1.4e-5,1,2.561212990472288e-6,0,0
60-64,C60.8-Overlapping lesion of penis,390440,0,0,0,9e-6,0,0,0,0
60-64,"C60.9-Penis, NOS",390440,7,1.8e-5,7e-6,3.7000000000000005e-5,4,1.0244851961889151e-5,0,0
60-64,C61.9-Prostate gland,390440,3990,0.010218999999999999,0.009905,0.010540999999999998,1040,0.0026636615100911793,0.002491297187788136,0.0028846599016494213
60-64,C62.0-Undescended testis,390440,0,0,0,9e-6,0,0,0,0
60-64,C62.1-Descended testis,390440,0,0,0,9e-6,0,0,0,0
60-64,"C62.9-Testis, NOS",390440,5,1.3000000000000001e-5,4e-6,3e-5,2,5.122425980944576e-6,0,0
60-64,C63.0-Epididymis,390440,0,0,0,9e-6,0,0,0,0
60-64,C63.1-Spermatic cord,390440,0,0,0,9e-6,0,0,0,0
60-64,"C63.2-Scrotum, NOS",390440,1,3e-6,0,1.4e-5,0,0,0,0
60-64,C63.7-Other specified parts of male genital organs,390440,0,0,0,9e-6,0,0,0,0
60-64,C63.8-Overlapping lesion of male genital organs,390440,0,0,0,9e-6,0,0,0,0
60-64,"C63.9-Male genital organs, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,"C64.9-Kidney, NOS",390440,227,5.81e-4,5.08e-4,6.62e-4,91,2.330703821329782e-4,1.3112090462042824e-4,2.622418092408565e-4
60-64,C65.9-Renal pelvis,390440,10,2.6000000000000002e-5,1.2e-5,4.7000000000000004e-5,6,1.5367277942833727e-5,0,0
60-64,C66.9-Ureter,390440,6,1.5e-5,6e-6,3.2999999999999996e-5,3,7.683638971416863e-6,0,0
60-64,C67.0-Trigone of bladder,390440,12,3.1e-5,1.6e-5,5.4000000000000005e-5,6,1.5367277942833727e-5,0,0
60-64,C67.1-Dome of bladder,390440,9,2.2999999999999997e-5,1.1000000000000001e-5,4.4000000000000006e-5,3,7.683638971416863e-6,0,0
60-64,C67.2-Lateral wall of bladder,390440,28,7.2e-5,4.8e-5,1.0400000000000001e-4,8,2.0489703923778303e-5,0,0
60-64,C67.3-Anterior wall of bladder,390440,7,1.8e-5,7e-6,3.7000000000000005e-5,5,1.2806064952361439e-5,0,0
60-64,C67.4-Posterior wall of bladder,390440,6,1.5e-5,6e-6,3.2999999999999996e-5,1,2.561212990472288e-6,0,0
60-64,C67.5-Bladder neck,390440,6,1.5e-5,6e-6,3.2999999999999996e-5,2,5.122425980944576e-6,0,0
60-64,C67.6-Ureteric orifice,390440,4,1e-5,3e-6,2.6000000000000002e-5,2,5.122425980944576e-6,0,0
60-64,C67.7-Urachus,390440,0,0,0,9e-6,0,0,0,0
60-64,C67.8-Overlapping lesion of bladder,390440,13,3.2999999999999996e-5,1.8e-5,5.7e-5,5,1.2806064952361439e-5,0,0
60-64,"C67.9-Bladder, NOS",390440,92,2.3600000000000002e-4,1.9e-4,2.89e-4,45,1.1525458457125294e-4,1.3112090462042824e-4,1.3112090462042824e-4
60-64,C68.0-Urethra,390440,3,8e-6,2e-6,2.2000000000000003e-5,2,5.122425980944576e-6,0,0
60-64,C68.1-Paraurethral gland,390440,0,0,0,9e-6,0,0,0,0
60-64,C68.8-Overlapping lesion of urinary organs,390440,0,0,0,9e-6,0,0,0,0
60-64,"C68.9-Urinary system, NOS",390440,2,5e-6,1e-6,1.8999999999999998e-5,1,2.561212990472288e-6,0,0
60-64,C69.0-Conjunctiva,390440,0,0,0,9e-6,0,0,0,0
60-64,"C69.1-Cornea, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C69.2-Retina,390440,0,0,0,9e-6,0,0,0,0
60-64,C69.3-Choroid,390440,1,3e-6,0,1.4e-5,0,0,0,0
60-64,C69.4-Ciliary body,390440,0,0,0,9e-6,0,0,0,0
60-64,C69.5-Lacrimal gland,390440,0,0,0,9e-6,0,0,0,0
60-64,"C69.6-Orbit, NOS",390440,1,3e-6,0,1.4e-5,1,2.561212990472288e-6,0,0
60-64,C69.8-Overlapping lesion of eye and adnexa,390440,0,0,0,9e-6,0,0,0,0
60-64,"C69.9-Eye, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C70.0-Cerebral meninges,390440,3,8e-6,2e-6,2.2000000000000003e-5,1,2.561212990472288e-6,0,0
60-64,C70.1-Spinal meninges,390440,0,0,0,9e-6,0,0,0,0
60-64,"C70.9-Meninges, NOS",390440,0,0,0,9e-6,0,0,0,0
60-64,C71.0-Cerebrum,390440,1,3e-6,0,1.4e-5,1,2.561212990472288e-6,0,0
60-64,C71.1-Frontal lobe,390440,5,1.3000000000000001e-5,4e-6,3e-5,3,7.683638971416863e-6,0,0
60-64,C71.2-Temporal lobe,390440,4,1e-5,3e-6,2.6000000000000002e-5,3,7.683638971416863e-6,0,0
60-64,C71.3-Parietal lobe,390440,11,2.8e-5,1.4e-5,5e-5,9,2.305091691425059e-5,0,0
